start,V_cc_h1kWh_t,temp_t,prcp_t,wspd_t,holiday_index_t
01-Nov-2017 00:30:00,0,1.7,0,7.6,1.27696005408659e-19
01-Nov-2017 01:00:00,0,1.7,0,7.6,1.27788576474868e-19
01-Nov-2017 01:30:00,0,2.2,0,14.8,1.27881223043714e-19
01-Nov-2017 02:00:00,0,2.2,0,14.8,1.27973945184662e-19
01-Nov-2017 02:30:00,0.392762,1.7,0,5.4,1.28066742965694e-19
01-Nov-2017 03:00:00,0.905059,1.7,0,5.4,1.28159616454859e-19
01-Nov-2017 03:30:00,1.41736,0,0,5.4,1.28252565721831e-19
01-Nov-2017 04:00:00,1.92965,0,0,5.4,1.28345590834793e-19
01-Nov-2017 04:30:00,2.44195,0.6,0,0,1.28438691862e-19
01-Nov-2017 05:00:00,2.95425,0.6,0,0,1.28531868873332e-19
01-Nov-2017 05:30:00,3.46655,1.1,0,0,1.2862512193718e-19
01-Nov-2017 06:00:00,3.97885,1.1,0,0,1.28718451122001e-19
01-Nov-2017 06:30:00,4.49114,0.6,0,0,1.28811856497884e-19
01-Nov-2017 07:00:00,5.00344,0.6,0,0,1.28905338133426e-19
01-Nov-2017 07:30:00,5.51574,0,0,0,1.28998896097289e-19
01-Nov-2017 08:00:00,6.02804,0,0,0,1.29092530459773e-19
01-Nov-2017 08:30:00,6.54033,1.1,0,5.4,1.29186241289679e-19
01-Nov-2017 09:00:00,7.05263,1.1,0,5.4,1.29280028655875e-19
01-Nov-2017 09:30:00,7.56493,1.1,0,11.2,1.29373892628872e-19
01-Nov-2017 10:00:00,8.07723,1.1,0,11.2,1.29467833277677e-19
01-Nov-2017 10:30:00,8.58953,1.1,0,9.4,1.29561850671366e-19
01-Nov-2017 11:00:00,9.10182,1.1,0,9.4,1.2965594488066e-19
01-Nov-2017 11:30:00,9.61412,1.1,0,0,1.29750115974773e-19
01-Nov-2017 12:00:00,10.1264,1.1,0,0,1.29844364022988e-19
01-Nov-2017 12:30:00,10.6387,1.1,0,7.6,1.29938689096238e-19
01-Nov-2017 13:00:00,11.151,1.1,0,7.6,1.30033091263946e-19
01-Nov-2017 13:30:00,11.6633,1.7,0,5.4,1.30127570595603e-19
01-Nov-2017 14:00:00,12.1756,1.7,0,5.4,1.30222127162352e-19
01-Nov-2017 14:30:00,12.6879,2.8,0,7.6,1.30316761033826e-19
01-Nov-2017 15:00:00,13.2002,2.8,0,7.6,1.30411472279725e-19
01-Nov-2017 15:30:00,16.8255,3.3,0,13,1.30506260971406e-19
01-Nov-2017 16:00:00,20.7967,3.3,0,13,1.30601127178709e-19
01-Nov-2017 16:30:00,29.0806,3.9,0,18.4,1.30696070971545e-19
01-Nov-2017 17:00:00,24.8766,3.9,0,18.4,1.30791092421484e-19
01-Nov-2017 17:30:00,15.7617,3.9,0,18.4,1.30886191598576e-19
01-Nov-2017 18:00:00,16.274,3.9,0,18.4,1.30981368572942e-19
01-Nov-2017 18:30:00,16.7863,4.4,0,7.6,1.31076623416366e-19
01-Nov-2017 19:00:00,22.9478,4.4,0,7.6,1.31171956199111e-19
01-Nov-2017 19:30:00,24.1663,5,0,13,1.31267366991506e-19
01-Nov-2017 20:00:00,18.3232,5,0,13,1.31362855865552e-19
01-Nov-2017 20:30:00,18.8355,5,0,18.4,1.31458422891721e-19
01-Nov-2017 21:00:00,19.3478,5,0,18.4,1.31554068140556e-19
01-Nov-2017 21:30:00,19.8601,5.6,0,11.2,1.31649791684273e-19
01-Nov-2017 22:00:00,8.48959,5.6,0,11.2,1.31745593593556e-19
01-Nov-2017 22:30:00,11.6014,5,0,11.2,1.31841473939159e-19
01-Nov-2017 23:00:00,0,5,0,11.2,1.31937432793516e-19
01-Nov-2017 23:30:00,0,5,0,11.2,1.32033470227523e-19
02-Nov-2017 00:00:00,0,5,0,11.2,1.32129586312148e-19
02-Nov-2017 00:30:00,0,5,0,5.4,1.3222578112004e-19
02-Nov-2017 01:00:00,0,5,0,5.4,1.32322054722311e-19
02-Nov-2017 01:30:00,0,5,0,9.4,1.3241840719014e-19
02-Nov-2017 02:00:00,0,5,0,9.4,1.32514838596396e-19
02-Nov-2017 02:30:00,0,5,0.103058603782396,0,1.32611349012404e-19
02-Nov-2017 03:00:00,0,5,0.103058603782396,0,1.32707938509558e-19
02-Nov-2017 03:30:00,0,5,0.103058603782396,9.4,1.32804607160945e-19
02-Nov-2017 04:00:00,0,5,0.103058603782396,9.4,1.32901355038105e-19
02-Nov-2017 04:30:00,0,5.6,2.3,11.2,1.32998182212648e-19
02-Nov-2017 05:00:00,0,5.6,2.3,11.2,1.33095088757879e-19
02-Nov-2017 05:30:00,0,5.6,2.5,13,1.33192074745553e-19
02-Nov-2017 06:00:00,0,5.6,2.5,13,1.33289140247497e-19
02-Nov-2017 06:30:00,0,6.1,2.8,7.6,1.33386285337236e-19
02-Nov-2017 07:00:00,0,6.1,2.8,7.6,1.33483510086741e-19
02-Nov-2017 07:30:00,0,6.7,0.8,0,1.33580814568056e-19
02-Nov-2017 08:00:00,0,6.7,0.8,0,1.33678198854925e-19
02-Nov-2017 08:30:00,0,6.7,0.8,0,1.33775663019538e-19
02-Nov-2017 09:00:00,0,6.7,0.8,0,1.33873207134154e-19
02-Nov-2017 09:30:00,0,8.3,0.8,11.2,1.33970831272741e-19
02-Nov-2017 10:00:00,0,8.3,0.8,11.2,1.34068535507705e-19
02-Nov-2017 10:30:00,0,9.4,1.3,13,1.34166319911523e-19
02-Nov-2017 11:00:00,0,9.4,1.3,13,1.34264184558385e-19
02-Nov-2017 11:30:00,0,9.4,2,11.2,1.34362129520916e-19
02-Nov-2017 12:00:00,0,9.4,2,11.2,1.34460154871812e-19
02-Nov-2017 12:30:00,0,8.9,0.8,5.4,1.34558260685485e-19
02-Nov-2017 13:00:00,0.665993,8.9,0.8,5.4,1.34656447034779e-19
02-Nov-2017 13:30:00,1.40599,9.4,1,0,1.3475471399261e-19
02-Nov-2017 14:00:00,2.14598,9.4,1,0,1.34853061633614e-19
02-Nov-2017 14:30:00,2.88597,10,0.8,0,1.34951490030854e-19
02-Nov-2017 15:00:00,3.62596,10,0.8,0,1.35049999257466e-19
02-Nov-2017 15:30:00,4.36596,11.1,0.2,0,1.3514858938831e-19
02-Nov-2017 16:00:00,5.10595,11.1,0.2,0,1.35247260496671e-19
02-Nov-2017 16:30:00,5.84594,11.1,0.8,0,1.35346012655904e-19
02-Nov-2017 17:00:00,6.58593,11.1,0.8,0,1.35444845941096e-19
02-Nov-2017 17:30:00,7.32593,12.2,0.3,5.4,1.35543760425752e-19
02-Nov-2017 18:00:00,13.1095,12.2,0.3,5.4,1.35642756183449e-19
02-Nov-2017 18:30:00,21.439,13.3,0,9.4,1.35741833289499e-19
02-Nov-2017 19:00:00,29.7684,13.3,0,9.4,1.35840991817629e-19
02-Nov-2017 19:30:00,22.3199,13.9,0,0,1.3594023184164e-19
02-Nov-2017 20:00:00,26.0173,13.9,0,0,1.3603955343707e-19
02-Nov-2017 20:30:00,30.0042,14.4,0,0,1.36138956677868e-19
02-Nov-2017 21:00:00,21.7319,14.4,0,0,1.36238441638057e-19
02-Nov-2017 21:30:00,11.3452,15,0,9.4,1.36338008393403e-19
02-Nov-2017 22:00:00,0.867355,15,0,9.4,1.3643765701808e-19
02-Nov-2017 22:30:00,0,15,0.5,11.2,1.36537387586334e-19
02-Nov-2017 23:00:00,0,15,0.5,11.2,1.36637200174159e-19
02-Nov-2017 23:30:00,0,14.4,1,7.6,1.36737094855952e-19
03-Nov-2017 00:00:00,0,14.4,1,7.6,1.36837071706184e-19
03-Nov-2017 00:30:00,0,14.4,0,5.4,0.5
03-Nov-2017 01:00:00,0,14.4,0,5.4,0.5
03-Nov-2017 01:30:00,0,14.4,0,5.4,0.5
03-Nov-2017 02:00:00,0,14.4,0,5.4,0.5
03-Nov-2017 02:30:00,0,14.4,0.3,16.6,0.5
03-Nov-2017 03:00:00,0,14.4,0.3,16.6,0.5
03-Nov-2017 03:30:00,0,11.7,2.5,20.5,0.5
03-Nov-2017 04:00:00,0,11.7,2.5,20.5,0.5
03-Nov-2017 04:30:00,0,11.1,0.5,5.4,0.5
03-Nov-2017 05:00:00,0,11.1,0.5,5.4,0.5
03-Nov-2017 05:30:00,0,11.1,0,16.6,0.5
03-Nov-2017 06:00:00,0,11.1,0,16.6,0.5
03-Nov-2017 06:30:00,0,10.6,0,13,0.5
03-Nov-2017 07:00:00,0,10.6,0,13,0.5
03-Nov-2017 07:30:00,0,10,0.103058603782396,18.4,0.5
03-Nov-2017 08:00:00,0,10,0.103058603782396,18.4,0.5
03-Nov-2017 08:30:00,0,8.9,0.3,13,0.5
03-Nov-2017 09:00:00,0,8.9,0.3,13,0.5
03-Nov-2017 09:30:00,0,8.3,0,14.8,0.5
03-Nov-2017 10:00:00,0,8.3,0,14.8,0.5
03-Nov-2017 10:30:00,0,7.2,0,14.8,0.5
03-Nov-2017 11:00:00,0,7.2,0,14.8,0.5
03-Nov-2017 11:30:00,0,6.1,0,9.4,0.5
03-Nov-2017 12:00:00,0,6.1,0,9.4,0.5
03-Nov-2017 12:30:00,0,5.6,0,9.4,0.5
03-Nov-2017 13:00:00,0,5.6,0,9.4,0.5
03-Nov-2017 13:30:00,0,6.7,0,11.2,0.5
03-Nov-2017 14:00:00,0,6.7,0,11.2,0.5
03-Nov-2017 14:30:00,0,7.2,0,11.2,0.5
03-Nov-2017 15:00:00,0,7.2,0,11.2,0.5
03-Nov-2017 15:30:00,12,7.2,0,18.4,0.5
03-Nov-2017 16:00:00,0,7.2,0,18.4,0.5
03-Nov-2017 16:30:00,0,8.9,0,18.4,0.5
03-Nov-2017 17:00:00,0,8.9,0,18.4,0.5
03-Nov-2017 17:30:00,0,9.4,0,9.4,0.5
03-Nov-2017 18:00:00,0,9.4,0,9.4,0.5
03-Nov-2017 18:30:00,10.112,10,0,14.8,0.5
03-Nov-2017 19:00:00,1.5557,10,0,14.8,0.5
03-Nov-2017 19:30:00,0,10.6,0,16.6,0.5
03-Nov-2017 20:00:00,0,10.6,0,16.6,0.5
03-Nov-2017 20:30:00,0,10,0,13,0.5
03-Nov-2017 21:00:00,0,10,0,13,0.5
03-Nov-2017 21:30:00,0,9.4,0,16.6,0.5
03-Nov-2017 22:00:00,0,9.4,0,16.6,0.5
03-Nov-2017 22:30:00,0,7.8,0,9.4,0.5
03-Nov-2017 23:00:00,9.90479,7.8,0,9.4,0.5
03-Nov-2017 23:30:00,9.90479,3.3,0,0,0.5
04-Nov-2017 00:00:00,0,3.3,0,0,0.5
04-Nov-2017 00:30:00,0,1.7,0,5.4,1
04-Nov-2017 01:00:00,0,1.7,0,5.4,1
04-Nov-2017 01:30:00,0,2.2,0,11.2,1
04-Nov-2017 02:00:00,0,2.2,0,11.2,1
04-Nov-2017 02:30:00,0,3.3,0,9.4,1
04-Nov-2017 03:00:00,0,3.3,0,9.4,1
04-Nov-2017 03:30:00,0,2.8,0,5.4,1
04-Nov-2017 04:00:00,0,2.8,0,5.4,1
04-Nov-2017 04:30:00,0,2.8,0,7.6,1
04-Nov-2017 05:00:00,0,2.8,0,7.6,1
04-Nov-2017 05:30:00,0,2.2,0,11.2,1
04-Nov-2017 06:00:00,0,2.2,0,11.2,1
04-Nov-2017 06:30:00,0,2.2,0,9.4,1
04-Nov-2017 07:00:00,0,2.2,0,9.4,1
04-Nov-2017 07:30:00,0,2.8,0,5.4,1
04-Nov-2017 08:00:00,0,2.8,0,5.4,1
04-Nov-2017 08:30:00,0,3.3,0,11.2,1
04-Nov-2017 09:00:00,0,3.3,0,11.2,1
04-Nov-2017 09:30:00,0,2.8,0,7.6,1
04-Nov-2017 10:00:00,0,2.8,0,7.6,1
04-Nov-2017 10:30:00,0,2.2,0,7.6,1
04-Nov-2017 11:00:00,0,2.2,0,7.6,1
04-Nov-2017 11:30:00,0.288363,3.3,0,9.4,1
04-Nov-2017 12:00:00,0.829044,3.3,0,9.4,1
04-Nov-2017 12:30:00,1.36973,3.9,0,13,1
04-Nov-2017 13:00:00,1.91041,3.9,0,13,1
04-Nov-2017 13:30:00,21.4811,3.9,0,11.2,1
04-Nov-2017 14:00:00,7.9975,3.9,0,11.2,1
04-Nov-2017 14:30:00,4.71225,4.4,0,9.4,1
04-Nov-2017 15:00:00,6.29393,4.4,0,9.4,1
04-Nov-2017 15:30:00,7.87562,7.2,0,11.2,1
04-Nov-2017 16:00:00,9.4573,7.2,0,11.2,1
04-Nov-2017 16:30:00,11.039,8.9,0,13,1
04-Nov-2017 17:00:00,12.6207,8.9,0,13,1
04-Nov-2017 17:30:00,14.2023,10,0,14.8,1
04-Nov-2017 18:00:00,15.784,10,0,14.8,1
04-Nov-2017 18:30:00,17.3657,10,0,18.4,1
04-Nov-2017 19:00:00,18.9474,10,0,18.4,1
04-Nov-2017 19:30:00,20.5291,9.4,0,16.6,1
04-Nov-2017 20:00:00,9.89634,9.4,0,16.6,1
04-Nov-2017 20:30:00,10.0206,8.9,1.3,11.2,1
04-Nov-2017 21:00:00,10.5613,8.9,1.3,11.2,1
04-Nov-2017 21:30:00,11.102,7.8,1.5,16.6,1
04-Nov-2017 22:00:00,11.6427,7.8,1.5,16.6,1
04-Nov-2017 22:30:00,0.360454,8.3,0.3,20.5,1
04-Nov-2017 23:00:00,0,8.3,0.3,20.5,1
04-Nov-2017 23:30:00,0,7.8,0.2,5.4,1
05-Nov-2017 00:00:00,0,7.8,0.2,5.4,1
05-Nov-2017 00:30:00,0,7.8,0.5,9.4,1
05-Nov-2017 01:00:00,0,7.8,0.5,9.4,1
05-Nov-2017 01:30:00,0.132307,7.8,0.3,7.6,1
05-Nov-2017 02:00:00,0.57333,7.8,0.3,7.6,1
05-Nov-2017 02:30:00,1.23775,7.8,0.3,5.4,1
05-Nov-2017 03:00:00,2.19431,7.8,0.3,5.4,1
05-Nov-2017 03:30:00,3.15088,8.3,0,0,1
05-Nov-2017 04:00:00,4.48238,8.3,0,0,1
05-Nov-2017 04:30:00,5.97457,8.3,0,0,1
05-Nov-2017 05:00:00,7.46676,8.3,0,0,1
05-Nov-2017 05:30:00,8.95895,8.9,0,0,1
05-Nov-2017 06:00:00,10.4511,8.9,0,0,1
05-Nov-2017 06:30:00,11.9433,9.4,0,0,1
05-Nov-2017 07:00:00,13.4355,9.4,0,0,1
05-Nov-2017 07:30:00,14.9277,9.4,0,0,1
05-Nov-2017 08:00:00,16.4199,9.4,0,0,1
05-Nov-2017 08:30:00,17.9121,10,0,0,1
05-Nov-2017 09:00:00,19.4043,10,0,0,1
05-Nov-2017 09:30:00,20.8965,10,0.3,0,1
05-Nov-2017 10:00:00,22.3887,10,0.3,0,1
05-Nov-2017 10:30:00,23.8808,10,0.103058603782396,0,1
05-Nov-2017 11:00:00,25.373,10,0.103058603782396,0,1
05-Nov-2017 11:30:00,26.8652,10,0.103058603782396,0,1
05-Nov-2017 12:00:00,28.3574,10,0.103058603782396,0,1
05-Nov-2017 12:30:00,29.8496,10,0,5.4,1
05-Nov-2017 13:00:00,31.3418,10,0,5.4,1
05-Nov-2017 13:30:00,33.3662,10.6,0,0,1
05-Nov-2017 14:00:00,35.4971,10.6,0,0,1
05-Nov-2017 14:30:00,38.6771,12.2,0,5.4,1
05-Nov-2017 15:00:00,41.8571,12.2,0,5.4,1
05-Nov-2017 15:30:00,45.0371,13.9,0,11.2,1
05-Nov-2017 16:00:00,48.2171,13.9,0,11.2,1
05-Nov-2017 16:30:00,52.0892,15,0,7.6,1
05-Nov-2017 17:00:00,56.2129,15,0,7.6,1
05-Nov-2017 17:30:00,64.4115,15,0.103058603782396,11.2,1
05-Nov-2017 18:00:00,74.3566,15,0.103058603782396,11.2,1
05-Nov-2017 18:30:00,84.3016,15.6,2.8,24.1,1
05-Nov-2017 19:00:00,81.1756,15.6,2.8,24.1,1
05-Nov-2017 19:30:00,94.3306,16.7,0.3,14.8,1
05-Nov-2017 20:00:00,90.8564,16.7,0.3,14.8,1
05-Nov-2017 20:30:00,83.5361,15.6,2.3,11.2,1
05-Nov-2017 21:00:00,83.7853,15.6,2.3,11.2,1
05-Nov-2017 21:30:00,77.5901,15,0.3,13,1
05-Nov-2017 22:00:00,60.5243,15,0.3,13,1
05-Nov-2017 22:30:00,20.5242,15,0.8,13,1
05-Nov-2017 23:00:00,19.0963,15,0.8,13,1
05-Nov-2017 23:30:00,19.5373,13.9,0.5,16.6,1
06-Nov-2017 00:00:00,19.9783,13.9,0.5,16.6,1
06-Nov-2017 00:30:00,0.0147008,12.8,0,24.1,1.52243884034744e-19
06-Nov-2017 01:00:00,0,12.8,0,24.1,1.52356704285747e-19
06-Nov-2017 01:30:00,0.13897,11.7,0,13,1.52469618600894e-19
06-Nov-2017 02:00:00,0.734554,11.7,0,13,1.52582627068595e-19
06-Nov-2017 02:30:00,1.33014,11.1,0,16.6,1.52695729775458e-19
06-Nov-2017 03:00:00,1.92572,11.1,0,16.6,1.52808926808179e-19
06-Nov-2017 03:30:00,2.52131,10,0,20.5,1.52922218255437e-19
06-Nov-2017 04:00:00,3.11689,10,0,20.5,1.53035604204107e-19
06-Nov-2017 04:30:00,3.71247,8.3,0,14.8,1.53149084741148e-19
06-Nov-2017 05:00:00,4.30806,8.3,0,14.8,1.53262659955513e-19
06-Nov-2017 05:30:00,4.90364,8.3,0,24.1,1.5337632993434e-19
06-Nov-2017 06:00:00,5.49923,8.3,0,24.1,1.53490094764858e-19
06-Nov-2017 06:30:00,6.09481,8.3,0,22.3,1.53603954536289e-19
06-Nov-2017 07:00:00,6.6904,8.3,0,22.3,1.53717909336041e-19
06-Nov-2017 07:30:00,7.28598,7.8,0,11.2,1.53831959251607e-19
06-Nov-2017 08:00:00,7.88156,7.8,0,11.2,1.53946104372485e-19
06-Nov-2017 08:30:00,8.47715,7.8,0,18.4,1.54060344786349e-19
06-Nov-2017 09:00:00,9.07273,7.8,0,18.4,1.54174680580962e-19
06-Nov-2017 09:30:00,9.66832,7.8,0,14.8,1.54289111846094e-19
06-Nov-2017 10:00:00,10.2639,7.8,0,14.8,1.5440363866969e-19
06-Nov-2017 10:30:00,10.8595,7.8,0,13,1.54518261139781e-19
06-Nov-2017 11:00:00,11.4551,7.8,0,13,1.54632979346412e-19
06-Nov-2017 11:30:00,12.0507,7.8,0,16.6,1.54747793377796e-19
06-Nov-2017 12:00:00,12.6462,7.8,0,16.6,1.54862703322237e-19
06-Nov-2017 12:30:00,13.6385,6.7,0,16.6,1.54977709270054e-19
06-Nov-2017 13:00:00,14.934,6.7,0,16.6,1.55092811309732e-19
06-Nov-2017 13:30:00,16.2295,5.6,0,13,1.55208009529844e-19
06-Nov-2017 14:00:00,17.5251,5.6,0,13,1.55323304020988e-19
06-Nov-2017 14:30:00,18.8206,6.1,0,16.6,1.55438694871918e-19
06-Nov-2017 15:00:00,20.1161,6.1,0,16.6,1.55554182171482e-19
06-Nov-2017 15:30:00,21.4117,5.6,0,16.6,1.55669766010553e-19
06-Nov-2017 16:00:00,22.7072,5.6,0,16.6,1.55785446478158e-19
06-Nov-2017 16:30:00,24.0027,5.6,0,22.3,1.55901223663419e-19
06-Nov-2017 17:00:00,25.2982,5.6,0,22.3,1.56017097657485e-19
06-Nov-2017 17:30:00,26.5938,7.2,0,14.8,1.56133068549661e-19
06-Nov-2017 18:00:00,27.8893,7.2,0,14.8,1.56249136429337e-19
06-Nov-2017 18:30:00,9.0144,6.7,0,18.4,1.56365301387946e-19
06-Nov-2017 19:00:00,10.0908,6.7,0,18.4,1.56481563515064e-19
06-Nov-2017 19:30:00,12.7735,7.2,0,18.4,1.56597922900359e-19
06-Nov-2017 20:00:00,15.4563,7.2,0,18.4,1.56714379635541e-19
06-Nov-2017 20:30:00,18.139,6.1,0,11.2,1.56830933810464e-19
06-Nov-2017 21:00:00,8.94595,6.1,0,11.2,1.56947585515069e-19
06-Nov-2017 21:30:00,11.9423,6.7,0,11.2,1.5706433484135e-19
06-Nov-2017 22:00:00,7.66607,6.7,0,11.2,1.57181181879435e-19
06-Nov-2017 22:30:00,10.9905,6.1,0,7.6,1.57298126719544e-19
06-Nov-2017 23:00:00,15.769,6.1,0,7.6,1.57415169453951e-19
06-Nov-2017 23:30:00,4.14135,5,0,5.4,1.57532310173061e-19
07-Nov-2017 00:00:00,0,5,0,5.4,1.57649548967372e-19
07-Nov-2017 00:30:00,0,1.1,0,0,1.57766885929441e-19
07-Nov-2017 01:00:00,0,1.1,0,0,1.57884321149952e-19
07-Nov-2017 01:30:00,0,0.6,0,0,1.58001854719681e-19
07-Nov-2017 02:00:00,0,0.6,0,0,1.58119486731469e-19
07-Nov-2017 02:30:00,0.0826723,2.8,0,7.6,1.58237217276278e-19
07-Nov-2017 03:00:00,0.909395,2.8,0,7.6,1.58355046445165e-19
07-Nov-2017 03:30:00,1.73612,2.2,0,7.6,1.58472974331254e-19
07-Nov-2017 04:00:00,2.56284,2.2,0,7.6,1.58591001025789e-19
07-Nov-2017 04:30:00,3.38956,2.8,0,0,1.58709126620106e-19
07-Nov-2017 05:00:00,4.21629,2.8,0,0,1.58827351207615e-19
07-Nov-2017 05:30:00,5.04301,2.2,0,5.4,1.58945674879841e-19
07-Nov-2017 06:00:00,5.86973,2.2,0,5.4,1.59064097728402e-19
07-Nov-2017 06:30:00,6.69646,2.8,0,7.6,1.59182619846994e-19
07-Nov-2017 07:00:00,7.52318,2.8,0,7.6,1.59301241327424e-19
07-Nov-2017 07:30:00,8.3499,2.8,0,5.4,1.59419962261592e-19
07-Nov-2017 08:00:00,9.17663,2.8,0,5.4,1.59538782743483e-19
07-Nov-2017 08:30:00,10.0033,2.8,0,9.4,1.59657702865186e-19
07-Nov-2017 09:00:00,10.8301,2.8,0,9.4,1.59776722718884e-19
07-Nov-2017 09:30:00,11.6568,3.3,0,5.4,1.5989584239885e-19
07-Nov-2017 10:00:00,12.4835,3.3,0,5.4,1.60015061997457e-19
07-Nov-2017 10:30:00,13.3102,2.8,0,5.4,1.60134381607174e-19
07-Nov-2017 11:00:00,14.137,2.8,0,5.4,1.60253801322561e-19
07-Nov-2017 11:30:00,14.9637,2.8,0,0,1.60373321236279e-19
07-Nov-2017 12:00:00,15.7904,2.8,0,0,1.60492941441079e-19
07-Nov-2017 12:30:00,16.6171,2.2,0,7.6,1.60612662031814e-19
07-Nov-2017 13:00:00,17.4439,2.2,0,7.6,1.60732483101428e-19
07-Nov-2017 13:30:00,18.9966,1.7,0,9.4,1.6085240474296e-19
07-Nov-2017 14:00:00,21.3791,1.7,0,9.4,1.60972427051554e-19
07-Nov-2017 14:30:00,23.7616,4.4,0,13,1.61092550120441e-19
07-Nov-2017 15:00:00,5.93495,4.4,0,13,1.61212774042947e-19
07-Nov-2017 15:30:00,8.40864,5,0,16.6,1.61333098914509e-19
07-Nov-2017 16:00:00,10.9374,5,0,16.6,1.61453524828645e-19
07-Nov-2017 16:30:00,14.0433,6.7,0,9.4,1.61574051878968e-19
07-Nov-2017 17:00:00,18.3031,6.7,0,9.4,1.6169468016121e-19
07-Nov-2017 17:30:00,9.80572,8.3,0,13,1.61815409769177e-19
07-Nov-2017 18:00:00,12.0949,8.3,0,13,1.61936240796772e-19
07-Nov-2017 18:30:00,14.799,8.9,0,11.2,1.6205717334002e-19
07-Nov-2017 19:00:00,17.5031,8.9,0,11.2,1.62178207493018e-19
07-Nov-2017 19:30:00,20.2072,8.3,0,11.2,1.62299343349958e-19
07-Nov-2017 20:00:00,11.2556,8.3,0,11.2,1.6242058100716e-19
07-Nov-2017 20:30:00,11.2931,9.4,0,14.8,1.62541920559012e-19
07-Nov-2017 21:00:00,4.00583,9.4,0,14.8,1.62663362099998e-19
07-Nov-2017 21:30:00,6.28685,8.3,0,14.8,1.62784905726734e-19
07-Nov-2017 22:00:00,9.37875,8.3,0,14.8,1.62906551533899e-19
07-Nov-2017 22:30:00,12.4706,7.2,0,14.8,1.63028299616269e-19
07-Nov-2017 23:00:00,15.5625,7.2,0,14.8,1.63150150070757e-19
07-Nov-2017 23:30:00,18.6544,6.1,0,11.2,1.63272102992336e-19
08-Nov-2017 00:00:00,1.33982,6.1,0,11.2,1.63394158476073e-19
08-Nov-2017 00:30:00,0,5.6,0,13,1.63516316619182e-19
08-Nov-2017 01:00:00,0,5.6,0,13,1.63638577516927e-19
08-Nov-2017 01:30:00,0,4.4,0,7.6,1.6376094126467e-19
08-Nov-2017 02:00:00,0,4.4,0,7.6,1.63883407959924e-19
08-Nov-2017 02:30:00,0,0,0,0,1.64005977698248e-19
08-Nov-2017 03:00:00,0,0,0,0,1.641286505753e-19
08-Nov-2017 03:30:00,0,-1.1,0,0,1.64251426688891e-19
08-Nov-2017 04:00:00,0,-1.1,0,0,1.64374306134877e-19
08-Nov-2017 04:30:00,0,-2.2,0,0,1.64497289009211e-19
08-Nov-2017 05:00:00,0,-2.2,0,0,1.64620375410007e-19
08-Nov-2017 05:30:00,0,-2.8,0,0,1.64743565433416e-19
08-Nov-2017 06:00:00,0,-2.8,0,0,1.64866859175689e-19
08-Nov-2017 06:30:00,0,-3.3,0,0,1.64990256735241e-19
08-Nov-2017 07:00:00,0,-3.3,0,0,1.65113758208523e-19
08-Nov-2017 07:30:00,0,-3.9,0,0,1.65237363692081e-19
08-Nov-2017 08:00:00,0,-3.9,0,0,1.65361073284636e-19
08-Nov-2017 08:30:00,0,-3.9,0,0,1.65484887082935e-19
08-Nov-2017 09:00:00,0,-3.9,0,0,1.65608805183825e-19
08-Nov-2017 09:30:00,0,-1.1,0,13,1.6573282768633e-19
08-Nov-2017 10:00:00,0,-1.1,0,13,1.65856954687498e-19
08-Nov-2017 10:30:00,0,-1.1,0,11.2,1.65981186284475e-19
08-Nov-2017 11:00:00,0,-1.1,0,11.2,1.6610552257659e-19
08-Nov-2017 11:30:00,0,-2.2,0,7.6,1.66229963661193e-19
08-Nov-2017 12:00:00,0,-2.2,0,7.6,1.6635450963573e-19
08-Nov-2017 12:30:00,0,-2.2,0,7.6,1.66479160599838e-19
08-Nov-2017 13:00:00,0,-2.2,0,7.6,1.66603916651166e-19
08-Nov-2017 13:30:00,0,-5,0,0,1.66728777887463e-19
08-Nov-2017 14:00:00,0,-5,0,0,1.66853744408673e-19
08-Nov-2017 14:30:00,0,1.7,0,0,1.6697881631275e-19
08-Nov-2017 15:00:00,0,1.7,0,0,1.67103993697744e-19
08-Nov-2017 15:30:00,0,5,0,9.4,1.67229276663908e-19
08-Nov-2017 16:00:00,0,5,0,9.4,1.67354665309499e-19
08-Nov-2017 16:30:00,0,5.6,0,11.2,1.67480159732871e-19
08-Nov-2017 17:00:00,0,5.6,0,11.2,1.67605760034589e-19
08-Nov-2017 17:30:00,0,7.2,0,0,1.67731466313211e-19
08-Nov-2017 18:00:00,0,7.2,0,0,1.678572786674e-19
08-Nov-2017 18:30:00,0,7.8,0,7.6,1.67983197198027e-19
08-Nov-2017 19:00:00,0,7.8,0,7.6,1.6810922200396e-19
08-Nov-2017 19:30:00,0,8.3,0,11.2,1.68235353184165e-19
08-Nov-2017 20:00:00,0,8.3,0,11.2,1.68361590839827e-19
08-Nov-2017 20:30:00,0,8.3,0,13,1.6848793507012e-19
08-Nov-2017 21:00:00,0,8.3,0,13,1.68614385974316e-19
08-Nov-2017 21:30:00,0,8.3,0,13,1.68740943653914e-19
08-Nov-2017 22:00:00,0,8.3,0,13,1.68867608208394e-19
08-Nov-2017 22:30:00,0,6.1,0,11.2,1.68994379737339e-19
08-Nov-2017 23:00:00,0,6.1,0,11.2,1.6912125834256e-19
08-Nov-2017 23:30:00,0,2.2,0,5.4,1.69248244123846e-19
09-Nov-2017 00:00:00,0,2.2,0,5.4,1.69375337181089e-19
09-Nov-2017 00:30:00,0,-0.6,0,0,1.69502537616414e-19
